ground_truth,name,classification,confidence,correct
832101,conducteur de tricycle (transport de marchandises)  transport de marchandises alimentaires et non alimentaires,832101,1.0,True
723001,conducteur d'engin de chantier et operateur de foreuse  utiliser les machines pour creuser + soulever les objets lourds sur un chantier,815006,1.0,False
832101,conducteur taxi moto  transporter des personnes et biens,832101,0.5,True
832101,conducteur tricylce  patrouiller la localite et transporter les biens et personnes,541401,0.5,False
951099,confectionneur de balais  aller coupe les feuilles de rafia et fabriquer les balais,611006,0.5,False
235299,"conseiller a l'extrascolaire option cantine  encadrer les gerants de cantines, verifier la qualite des repas, faire des rapports",513003,0.5,False
235102,"conseiller pédagogique  former et conseiller les enseignants sur les méthodes pédagogiques, observer les cours et proposer des améliorations, conception et amélioration des programmes, analyser les performances des élèves et des enseignants, organiser des ateliers et séminaires de formation...",233005,1.0,False
335301,"consultante agent communautaire  collecte de donnees, evaluation, suivi et accompagnement",333202,0.5,False
521107,contractuelle au marché de gros de bouake  découper les gingembres,751202,0.5,False
931201,contrôleurs de béton ( laboratain )  contrôler la qualité du béton,411004,0.5,False
933003,convoyeur  il est charge  de convoyer le camions à  sa destination et charge le camions des produits ou la marchandises,432202,0.5,False
933003,"convoyeur  convoyeur, verifie les tikets des passagers",962012,1.0,False
933003,convoyeur  charge de chercher les passages,712002,0.5,False
933003,convoyeur  aide les passages a s'installer   et a chercher des passages pour le voyage,933003,0.5,True
112005,coordinateur action territoriale  accompagnement des entreprises dans leur entreprenariats,263302,1.0,False
753102,couture  realiser les modele des clientes,753102,1.0,True
753102,couture  couture   de vetement,521101,0.5,False
753102,couture  faire le decoupage des tissus;faire la mise en forme des tissus,753102,0.5,True
753102,couture(tricotage)  tricotter les vêtements,753102,0.5,True
753102,couturier  faire la couture des vetements,753102,0.5,True
753102,couturier  confection de vetements hommes,753102,0.5,True
753102,"couturier  réaliser des vêtements sur mesure, d’après les attentes d’un clients, couper et coudre",753102,0.5,True
753102,"couturier  verifier le rendez-vous, faire la decoupe de pagne",411006,0.5,False
753102,couturier  confection habits pour homme et femme,753102,0.5,True
753102,couturier  coupure et assemblage,711004,0.5,False
753102,couturier  service de couture,753102,0.5,True
753102,couturier  confectionner les tenues des clients,753102,0.5,True
753102,couturier  coudre des vetements,753102,0.5,True
753102,couturier  couddre les vetements hommes,753102,0.5,True
753102,couturier  recevoir le client + faire le choix du modele +confectionner,753102,0.5,True
753102,couturier  faire la couture,753102,0.5,True
753102,couturier  decouper et coudre les pagnes et les tissus,753102,0.5,True
753102,couturier de vêtements  coudre les vêtements sur mesure,753102,0.5,True
753102,couturiere  coudre des habits,753102,0.5,True
753102,couturiere  coudre les pagnes et tissus,753102,0.5,True
753102,couturiere  realiser le modele de couture des clientes,753102,0.5,True
753102,couturiere  confection d’habits,753102,0.5,True
753102,couturiere  confection de vetements,753102,1.0,True
753102,couturiere  confectionner les vetements,753102,0.5,True
753102,couturiere  coudre les habilles des femmes et des filles,753102,0.5,True
753102,couturiere  coud les vetements de femme,753102,0.5,True
753102,couturiere  decouper des motifs pour produire des tenues,753102,0.5,True
753102,couturiere  coudre des vetements,753102,0.5,True
753102,couturiere  découper le tissus et coudre,753102,0.5,True
753102,couturiere  découper et coudre les vêtements,753102,0.5,True
753102,couturière  elle coud les habits,753102,0.5,True
753102,couturière  confectionner les vêtements des clients sur mesure,753102,0.5,True
753102,couturière  coudre les tenues,753102,0.5,True
753102,couturière  couture dame,753102,0.5,True
753102,"couturière  prendre mesure, couper ,coudre et vendre les vêtements",753102,0.5,True
753102,couturière  couds les pagnes et tissus,753102,0.5,True
753102,couturiere dame  confection  d’habits,753102,1.0,True
512000,cuisiner  préparation de sandwich,512000,0.5,True
512000,cuisiniere  preparer les plats africains,512000,0.5,True
512000,cuisinière  prépare les repas,512000,0.5,True
512000,"cuisiniere dans un restaurant  faire le marche, preparer et servire",512000,1.0,True
512000,cuisinière dans une cantine en entreprise  cuisiner a la  cantine,512000,0.5,True
613001,"cultivateur  nettoyer le champ, pulveriser et faire la cueillette",611001,1.0,False
613001,cultivateur  entretien des champs et la recolte,613001,0.5,True
611001,cultivateur  cultiver et vendre l'anacard et mil mais,611001,0.5,True
613001,cultivateur  entretien et nettoyage,611001,0.5,False
611001,cultivateur  cultiver les produits agricoles,631001,0.5,False
611001,cultivateur  cultiver et vendre des produits agricoles,921001,1.0,False
611001,cultivateur  controler le travail effectué par les employés,611001,0.5,True
611001,"cultivateur  nettoyer le champ, saigner",611001,0.5,True
611001,"cultivateur  nettoyer le champ, faire la recolte",613001,0.5,False
611001,"cultivateur  nettoyer le champ, cueillir le cacao lorsque cela mur",921001,0.5,False
611001,cultivateur  cultiver du coton,611001,0.5,True
611001,"cultivateur  nettoyer le champ, cueillir le cacao",611001,0.5,True
611001,cultivateur  entretien et supervision,613001,0.5,False
613001,cultivateur  nettoyage du sol et semer des grains d'arachide,613001,0.5,True
613001,cultivateur  cultiver et vendre des produits agricoles,921001,1.0,False
611001,cultivateur  cultiver et vendre des produits agricoles,921001,1.0,False
613001,cultivateur  cultiver et vendre des arachides,611001,0.5,False
611001,cultivateur  cultiver et vendre des produits agricoles,921001,1.0,False
611001,cultivateur  cultiver et vendre des produits agricoles,921001,1.0,False
611001,cultivateur  aide a nettoyer les champs et faire les récolte,613001,0.5,False
611001,cultivateur  cultiver et vendre des produits agricoles,921001,1.0,False
611001,"cultivateur  nettoyer le champ, saigner l'hevea",611001,0.5,True
611001,cultivateur  entretenir la plantation,611001,0.5,True
613001,cultivateur  cultiver et vendre des produits agricoles,921001,1.0,False
613001,cultivateur  cultiver et vendre des produits agricoles,921001,1.0,False
613001,cultivateur  cultiver et vendre des produits agricoles,921001,1.0,False
613001,cultivateur  cultiver et vendre des produits agricoles,921001,1.0,False
613001,cultivateur  culture d'igname et manioc,613001,0.5,True
611001,cultivateur  de coton maïs et anarcade  entretenir le champ,611001,1.0,True
611006,cultivateur  maraicher  culture maraichere,613001,0.5,False
611001,cultivateur (cultivateur)  entretenir le champ,611001,0.5,True
611001,cultivateur (marechaire)  entretien du champ,613001,0.5,False
611001,cultivateur anacarde  nettoyer le champ - recolter l'anacarde,611001,0.5,True
611001,cultivateur anacarde  recolter l'anacarde - nettoyer le champ,611001,0.5,True
611001,cultivateur anacarde  nettoyer le champ - recolter,611001,0.5,True
611001,cultivateur anacarde  nettoyer le champ - recolter l'anacarde,611001,0.5,True
611001,cultivateur anacarde  nettoyer le champ - recolter,611001,0.5,True
611001,cultivateur anacarde  nettoyer le champ - recolter l'anacarde,611001,0.5,True
611001,cultivateur anacarde  nettoyer le champ - recolter l'anacarde,611001,0.5,True
611001,cultivateur anacarde  nettoyer le champ - recolter,611001,0.5,True
611001,cultivateur cacao  se rendre par moment au champ pour s'assurer du bon fonctionnement du travail,611001,0.5,True
611001,cultivateur d anacarde;mais;mil;riz;de coton  recolter de l anacarde,611001,0.5,True
611001,cultivateur d anacarde;mais;mil;riz;de coton  recolter d anacarde,611001,0.5,True
611001,cultivateur d anacarde;mais;mil;riz;de coton  recolter de l anacarde,611001,0.5,True
611001,cultivateur d anarcade  entretient du champ,611001,0.5,True
611001,cultivateur d anarcade maïs et riz  entretient du champ,613001,0.5,False
611001,cultivateur d anarcade maïs et riz  entretient du champ,613001,0.5,False
611001,cultivateur d anarcade maïs manioc et riz  entretenir le champ,613001,0.5,False
611001,cultivateur d anarcade riz et coton  entretient du champ,613001,0.5,False
611001,cultivateur d anarcade riz et maïs  entretient du champ,613001,0.5,False
613001,cultivateur d arachide et legumes  cultiver et vendre de l arachide et de legumes,611001,1.0,False
613001,cultivateur d arachide et legumes  cultiver et vendre de l arachide et legumes,611001,1.0,False
613001,cultivateur d arachides  je vais au champ je nettoie et je commence a semer,613001,0.5,True
613001,cultivateur d igname  déterrer l’igname,613001,0.5,True
613001,cultivateur d igname et recolter d anacarde  recolter et vendre de l anacarde,611001,0.5,False
611001,cultivateur d’anacarde  je cultive,611001,0.5,True
611001,cultivateur d’anacarde  je cultive,611001,0.5,True
611001,cultivateur d’anacarde  je cultive,611001,0.5,True
611001,"cultivateur d’anacarde  preparer le terrain, semer les noix de cajou, entretenir, ramasser, secher et vendre",613001,0.5,False
611001,cultivateur d’anacarde  recolter pour vendre,611001,0.5,True
611001,cultivateur d’anacarde  recolter pour vendre,611001,0.5,True
611001,cultivateur d’anacarde  recolter pour vendre,611001,0.5,True
611001,cultivateur d’anacarde  ramassage de l’anacarde,611001,0.5,True
611001,cultivateur d’anacarde  vente d’anacarde,611001,0.5,True
611001,cultivateur d’anacarde  recolter pour vendre,611001,0.5,True
611001,cultivateur d’anacarde  recolter pour vendre,611001,0.5,True
611001,"cultivateur d’anacarde  préparer la parcelle,  semer, entretenir, ramasser, sécher et faire la vente",631001,0.5,False
611001,cultivateur d’anacarde  entretien du champ,611001,0.5,True
611001,"cultivateur d’anacarde  préparer, semer les noix de cajou, entrenir le champ, ramasser, secher, mettre dans les sacs et vendre",613001,0.5,False
611001,"cultivateur d’anacarde  préparer le terrain, semer les noix, entretenir, ramasser, secher, vendre",613001,0.5,False
611001,"cultivateur d’anacarde  preparer le terrain, semer, entretenir, ramasser, secher et vendre",613001,0.5,False
611001,cultivateur d’anacarde  je cultive,611001,0.5,True
611001,cultivateur d’anacarde  entretien du champ,611001,0.5,True
611001,cultivateur d’anacarde  entretien du champ,611001,0.5,True
611001,cultivateur d’anacarde  recolter pour vendre,611001,0.5,True
611001,"cultivateur d’anacarde  preparer le terrain, semer les noix de cajou, entretenir, ramasser,secher et vendre",613001,0.5,False
611001,cultivateur d’anacarde  entretien et supervision,611001,0.5,True
611001,"cultivateur d’anacarde  preparer le terrain, semer les noix de cajou, entretenir, ramasser, secher, et vendre",613001,0.5,False
611001,"cultivateur d’anacarde  preparer le terrain, semer les noix de cajou, entretenir, ramasser, secher et vendre",613001,0.5,False
611001,"cultivateur d’anacarde  preparer le terrain, semer les noix de cajou, entretenir, ramasser, secher et vendre",613001,0.5,False
611001,cultivateur d’anacardes  je cultive,611001,0.5,True
611001,cultivateur d’anarcade  entretenir le champ,611001,0.5,True
611001,"cultivateur d’anarcade  cultiver, entretenir, recolter et vendre",611001,0.5,True
611001,"cultivateur d’anarcade  cultiver, entretenir recolter et vendre",611001,0.5,True
613001,"cultivateur d’arachide  preparer le terrain, semer les grains d’arachide, entretenir, deterrer et vendre",613001,0.5,True
613001,cultivateur d’igname  boutures d’igname,611001,0.5,False
613001,"cultivateur d’igname  désherbage,  défrichage, faire les buttes, entretien",611001,0.5,False
613001,cultivateur d’igname  nettoyer le nouveau champ,921001,1.0,False
613001,"cultivateur d’igname  préparer la parcelle , faire les buttes,  faire le planting, entretenir, déterrer et faire la vente",613001,0.5,True
613001,"cultivateur d’igname  préparation du terrain, sélection et préparation des tubercules d’igname, planter, entretien de la culture, récolte et commercialisation.",613001,0.5,True
613001,cultivateur d’igname  je cultive,613001,0.5,True
613001,"cultivateur d’igname  preparer le terrain, le planting, entretenir, deterrer et vendre",613001,0.5,True
611001,cultivateur d'anacarde  entretienb recolte,611001,0.5,True
611001,cultivateur d'anacarde  recolte ramassage vente,611001,0.5,True
611001,cultivateur d'anacarde  semence recolte vente,611001,0.5,True
611001,cultivateur d'anacarde  cultiver l'anacarde,611001,0.5,True
611001,cultivateur d'anarcade  entretien recolte vente,611001,0.5,True
611001,"cultivateur d'anarcade  nettoyer , récolter et vendre",611001,0.5,True
613001,cultivateur de  mais  entretien et supervision,613001,0.5,True
611001,cultivateur de anacarde  ramassage de anacarde,611001,0.5,True
